Admission Date,Admissions,Location
2024-04-12,34,Hospital_5
2024-04-13,32,Hospital_5
2024-04-14,63,Hospital_5
2024-04-15,93,Hospital_5
2024-04-16,89,Hospital_5
2024-04-17,93,Hospital_5
2024-04-18,88,Hospital_5
2024-04-19,74,Hospital_5
2024-04-20,53,Hospital_5
2024-04-21,105,Hospital_5
2024-04-22,102,Hospital_5
2024-04-23,95,Hospital_5
2024-04-24,106,Hospital_5
2024-04-25,88,Hospital_5
2024-04-26,57,Hospital_5
2024-04-27,37,Hospital_5
2024-04-28,95,Hospital_5
2024-04-29,123,Hospital_5
2024-04-30,94,Hospital_5
2024-05-01,73,Hospital_5
2024-05-02,92,Hospital_5
2024-05-03,81,Hospital_5
2024-05-04,28,Hospital_5
2024-05-05,104,Hospital_5
2024-05-06,115,Hospital_5
2024-05-07,104,Hospital_5
2024-05-08,86,Hospital_5
2024-05-09,95,Hospital_5
2024-05-10,76,Hospital_5
2024-05-11,53,Hospital_5
2024-05-12,89,Hospital_5
2024-05-13,96,Hospital_5
2024-05-14,91,Hospital_5
2024-05-15,101,Hospital_5
2024-05-16,104,Hospital_5
2024-05-17,71,Hospital_5
2024-05-18,31,Hospital_5
2024-05-19,105,Hospital_5
2024-05-20,109,Hospital_5
2024-05-21,108,Hospital_5
2024-05-22,104,Hospital_5
2024-05-23,93,Hospital_5
2024-05-24,71,Hospital_5
2024-05-25,31,Hospital_5
2024-05-26,87,Hospital_5
2024-05-27,101,Hospital_5
2024-05-28,104,Hospital_5
2024-05-29,89,Hospital_5
2024-05-30,83,Hospital_5
2024-05-31,67,Hospital_5
2024-06-01,30,Hospital_5
2024-06-02,103,Hospital_5
2024-06-03,91,Hospital_5
2024-06-04,96,Hospital_5
2024-06-05,81,Hospital_5
2024-06-06,100,Hospital_5
2024-06-07,86,Hospital_5
2024-06-08,40,Hospital_5
2024-06-09,88,Hospital_5
2024-06-10,98,Hospital_5
2024-06-11,94,Hospital_5
2024-06-12,88,Hospital_5
2024-06-13,84,Hospital_5
2024-06-14,70,Hospital_5
2024-06-15,21,Hospital_5
2024-06-16,24,Hospital_5
2024-06-17,31,Hospital_5
2024-06-18,34,Hospital_5
2024-06-19,89,Hospital_5
2024-06-20,91,Hospital_5
2024-06-21,71,Hospital_5
2024-06-22,31,Hospital_5
2024-06-23,70,Hospital_5
2024-06-24,99,Hospital_5
2024-06-25,90,Hospital_5
2024-06-26,80,Hospital_5
2024-06-27,93,Hospital_5
2024-06-28,73,Hospital_5
2024-06-29,16,Hospital_5
2024-06-30,100,Hospital_5
2024-07-01,92,Hospital_5
2024-07-02,74,Hospital_5
2024-07-03,84,Hospital_5
2024-07-04,80,Hospital_5
2024-07-05,81,Hospital_5
2024-07-06,31,Hospital_5
2024-07-07,60,Hospital_5
2024-07-08,94,Hospital_5
2024-07-09,84,Hospital_5
2024-07-10,92,Hospital_5
2024-07-11,73,Hospital_5
2024-07-12,76,Hospital_5
2024-07-13,42,Hospital_5
2024-07-14,76,Hospital_5
2024-07-15,103,Hospital_5
2024-07-16,83,Hospital_5
2024-07-17,85,Hospital_5
2024-07-18,73,Hospital_5
2024-07-19,75,Hospital_5
2024-07-20,26,Hospital_5
2024-07-21,96,Hospital_5
2024-07-22,68,Hospital_5
2024-07-23,75,Hospital_5
2024-07-24,71,Hospital_5
2024-07-25,92,Hospital_5
2024-07-26,83,Hospital_5
2024-07-27,24,Hospital_5
2024-07-28,76,Hospital_5
2024-07-29,69,Hospital_5
2024-07-30,77,Hospital_5
2024-07-31,80,Hospital_5
2024-08-01,69,Hospital_5
2024-08-02,63,Hospital_5
2024-08-03,31,Hospital_5
2024-08-04,80,Hospital_5
2024-08-05,79,Hospital_5
2024-08-06,64,Hospital_5
2024-08-07,77,Hospital_5
2024-08-08,63,Hospital_5
2024-08-09,56,Hospital_5
2024-08-10,32,Hospital_5
2024-08-11,78,Hospital_5
2024-08-12,69,Hospital_5
2024-08-13,82,Hospital_5
2024-08-14,93,Hospital_5
2024-08-15,79,Hospital_5
2024-08-16,81,Hospital_5
2024-08-17,26,Hospital_5
2024-08-18,93,Hospital_5
2024-08-19,89,Hospital_5
2024-08-20,91,Hospital_5
2024-08-21,80,Hospital_5
2024-08-22,72,Hospital_5
2024-08-23,79,Hospital_5
2024-08-24,32,Hospital_5
2024-08-25,97,Hospital_5
2024-08-26,78,Hospital_5
2024-08-27,67,Hospital_5
2024-08-28,91,Hospital_5
2024-08-29,74,Hospital_5
2024-08-30,77,Hospital_5
2024-08-31,32,Hospital_5
2024-09-01,99,Hospital_5
2024-09-02,68,Hospital_5
2024-09-03,69,Hospital_5
2024-09-04,87,Hospital_5
2024-09-05,77,Hospital_5
2024-09-06,72,Hospital_5
2024-09-07,30,Hospital_5
2024-09-08,91,Hospital_5
2024-09-09,98,Hospital_5
2024-09-10,96,Hospital_5
2024-09-11,91,Hospital_5
2024-09-12,83,Hospital_5
2024-09-13,88,Hospital_5
2024-09-14,33,Hospital_5
2024-09-15,67,Hospital_5
2024-09-16,95,Hospital_5
2024-09-17,119,Hospital_5
2024-09-18,101,Hospital_5
2024-09-19,89,Hospital_5
2024-09-20,88,Hospital_5
2024-09-21,40,Hospital_5
2024-09-22,98,Hospital_5
2024-09-23,86,Hospital_5
2024-09-24,100,Hospital_5
2024-09-25,103,Hospital_5
2024-09-26,96,Hospital_5
2024-09-27,80,Hospital_5
2024-09-28,25,Hospital_5
2024-09-29,70,Hospital_5
2024-09-30,110,Hospital_5
2024-10-01,87,Hospital_5
2024-10-02,91,Hospital_5
2024-10-03,75,Hospital_5
2024-10-04,59,Hospital_5
2024-10-05,38,Hospital_5
2024-10-06,103,Hospital_5
2024-10-07,78,Hospital_5
2024-10-08,89,Hospital_5
2024-10-09,95,Hospital_5
2024-10-10,79,Hospital_5
2024-10-11,82,Hospital_5
2024-10-12,37,Hospital_5
2024-10-13,93,Hospital_5
2024-10-14,96,Hospital_5
2024-10-15,104,Hospital_5
2024-10-16,100,Hospital_5
2024-10-17,80,Hospital_5
2024-10-18,93,Hospital_5
2024-10-19,36,Hospital_5
2024-10-20,80,Hospital_5
2024-10-21,84,Hospital_5
2024-10-22,92,Hospital_5
2024-10-23,106,Hospital_5
2024-10-24,90,Hospital_5
2024-10-25,92,Hospital_5
2024-10-26,41,Hospital_5
2024-10-27,86,Hospital_5
2024-10-28,92,Hospital_5
2024-10-29,117,Hospital_5
2024-10-30,89,Hospital_5
2024-10-31,80,Hospital_5
2024-11-01,89,Hospital_5
2024-11-02,51,Hospital_5
2024-11-03,78,Hospital_5
2024-11-04,88,Hospital_5
2024-11-05,84,Hospital_5
2024-11-06,115,Hospital_5
2024-11-07,72,Hospital_5
2024-11-08,94,Hospital_5
2024-11-09,43,Hospital_5
2024-11-10,78,Hospital_5
2024-11-11,107,Hospital_5
2024-11-12,83,Hospital_5
2024-11-13,105,Hospital_5
2024-11-14,66,Hospital_5
2024-11-15,100,Hospital_5
2024-11-16,40,Hospital_5
2024-11-17,65,Hospital_5
2024-11-18,92,Hospital_5
2024-11-19,95,Hospital_5
2024-11-20,95,Hospital_5
2024-11-21,85,Hospital_5
2024-11-22,85,Hospital_5
2024-11-23,43,Hospital_5
2024-11-24,75,Hospital_5
2024-11-25,93,Hospital_5
2024-11-26,91,Hospital_5
2024-11-27,88,Hospital_5
2024-11-28,91,Hospital_5
2024-11-29,73,Hospital_5
2024-11-30,33,Hospital_5
2024-12-01,58,Hospital_5
2024-12-02,44,Hospital_5
2024-12-03,53,Hospital_5
2024-12-04,80,Hospital_5
2024-12-05,73,Hospital_5
2024-12-06,63,Hospital_5
2024-12-07,32,Hospital_5
2024-12-08,93,Hospital_5
2024-12-09,102,Hospital_5
2024-12-10,98,Hospital_5
2024-12-11,101,Hospital_5
2024-12-12,93,Hospital_5
2024-12-13,74,Hospital_5
2024-12-14,50,Hospital_5
2024-12-15,93,Hospital_5
2024-12-16,103,Hospital_5
2024-12-17,94,Hospital_5
2024-12-18,98,Hospital_5
2024-12-19,89,Hospital_5
2024-12-20,83,Hospital_5
2024-12-21,43,Hospital_5
2024-12-22,81,Hospital_5
2024-12-23,56,Hospital_5
2024-12-24,83,Hospital_5
2024-12-25,69,Hospital_5
2024-12-26,74,Hospital_5
2024-12-27,79,Hospital_5
2024-12-28,33,Hospital_5
2024-12-29,68,Hospital_5
2024-12-30,86,Hospital_5
2024-12-31,51,Hospital_5
2025-01-01,33,Hospital_5
2025-01-02,66,Hospital_5
2025-01-03,71,Hospital_5
2025-01-04,31,Hospital_5
2025-01-05,66,Hospital_5
2025-01-06,92,Hospital_5
2025-01-07,87,Hospital_5
2025-01-08,85,Hospital_5
2025-01-09,67,Hospital_5
2025-01-10,79,Hospital_5
2025-01-11,41,Hospital_5
2025-01-12,95,Hospital_5
2025-01-13,89,Hospital_5
2025-01-14,86,Hospital_5
2025-01-15,83,Hospital_5
2025-01-16,90,Hospital_5
2025-01-17,67,Hospital_5
2025-01-18,43,Hospital_5
2025-01-19,99,Hospital_5
2025-01-20,109,Hospital_5
2025-01-21,99,Hospital_5
2025-01-22,105,Hospital_5
2025-01-23,64,Hospital_5
2025-01-24,89,Hospital_5
2025-01-25,32,Hospital_5
2025-01-26,74,Hospital_5
2025-01-27,88,Hospital_5
2025-01-28,91,Hospital_5
2025-01-29,81,Hospital_5
2025-01-30,89,Hospital_5
2025-01-31,79,Hospital_5
2025-02-01,30,Hospital_5
2025-02-02,87,Hospital_5
2025-02-03,81,Hospital_5
2025-02-04,94,Hospital_5
2025-02-05,87,Hospital_5
2025-02-06,68,Hospital_5
2025-02-07,79,Hospital_5
2025-02-08,18,Hospital_5
2025-02-09,105,Hospital_5
2025-02-10,95,Hospital_5
2025-02-11,91,Hospital_5
2025-02-12,96,Hospital_5
2025-02-13,77,Hospital_5
2025-02-14,64,Hospital_5
2025-02-15,38,Hospital_5
2025-02-16,87,Hospital_5
2025-02-17,79,Hospital_5
2025-02-18,98,Hospital_5
2025-02-19,82,Hospital_5
2025-02-20,85,Hospital_5
2025-02-21,71,Hospital_5
2025-02-22,36,Hospital_5
2025-02-23,99,Hospital_5
2025-02-24,102,Hospital_5
2025-02-25,84,Hospital_5
2025-02-26,112,Hospital_5
2025-02-27,80,Hospital_5
2025-02-28,71,Hospital_5
2025-03-01,38,Hospital_5
2025-03-02,68,Hospital_5
2025-03-03,61,Hospital_5
2025-03-04,56,Hospital_5
2025-03-05,84,Hospital_5
2025-03-06,64,Hospital_5
2025-03-07,51,Hospital_5
2025-03-08,18,Hospital_5
2025-03-09,91,Hospital_5
2025-03-10,74,Hospital_5
2025-03-11,72,Hospital_5
2025-03-12,86,Hospital_5
2025-03-13,63,Hospital_5
2025-03-14,49,Hospital_5
2025-03-15,29,Hospital_5
2025-03-16,83,Hospital_5
2025-03-17,82,Hospital_5
2025-03-18,70,Hospital_5
2025-03-19,89,Hospital_5
2025-03-20,86,Hospital_5
2025-03-21,49,Hospital_5
2025-03-22,35,Hospital_5
2025-03-23,87,Hospital_5
2025-03-24,72,Hospital_5
2025-03-25,63,Hospital_5
2025-03-26,78,Hospital_5
2025-03-27,58,Hospital_5
2025-03-28,56,Hospital_5
2025-03-29,30,Hospital_5
2025-03-30,21,Hospital_5
2025-03-31,29,Hospital_5
2025-04-01,39,Hospital_5
2025-04-02,40,Hospital_5
2025-04-03,53,Hospital_5
2025-04-04,70,Hospital_5
2025-04-05,41,Hospital_5
2025-04-06,76,Hospital_5
2025-04-07,107,Hospital_5
2025-04-08,104,Hospital_5
2025-04-09,108,Hospital_5
2025-04-10,96,Hospital_5
2025-04-11,77,Hospital_5
2025-04-12,39,Hospital_5
2025-04-13,90,Hospital_5
2025-04-14,98,Hospital_5
2025-04-15,111,Hospital_5
2025-04-16,127,Hospital_5
2025-04-17,86,Hospital_5
2025-04-18,97,Hospital_5
2025-04-19,25,Hospital_5
2025-04-20,112,Hospital_5
2025-04-21,96,Hospital_5
2025-04-22,99,Hospital_5
2025-04-23,103,Hospital_5
2025-04-24,95,Hospital_5
2025-04-25,74,Hospital_5
2025-04-26,20,Hospital_5
2025-04-27,92,Hospital_5
2025-04-28,96,Hospital_5
2025-04-29,112,Hospital_5
2025-04-30,109,Hospital_5
2025-05-01,100,Hospital_5
2025-05-02,78,Hospital_5
2025-05-03,31,Hospital_5
2025-05-04,102,Hospital_5
2025-05-05,105,Hospital_5
2025-05-06,81,Hospital_5
2025-05-07,126,Hospital_5
2025-05-08,81,Hospital_5
2025-05-09,72,Hospital_5
2025-05-10,35,Hospital_5
2025-05-11,121,Hospital_5
2025-05-12,92,Hospital_5
2025-05-13,84,Hospital_5
2025-05-14,78,Hospital_5
2025-05-15,95,Hospital_5
2025-05-16,76,Hospital_5
2025-05-17,23,Hospital_5
2025-05-18,123,Hospital_5
2025-05-19,87,Hospital_5
2025-05-20,117,Hospital_5
2025-05-21,110,Hospital_5
2025-05-22,94,Hospital_5
2025-05-23,85,Hospital_5
2025-05-24,39,Hospital_5
2025-05-25,104,Hospital_5
2025-05-26,92,Hospital_5
2025-05-27,101,Hospital_5
2025-05-28,106,Hospital_5
2025-05-29,89,Hospital_5
2025-05-30,71,Hospital_5
2025-05-31,31,Hospital_5
2025-06-01,96,Hospital_5
2025-06-02,73,Hospital_5
2025-06-03,93,Hospital_5
2025-06-04,67,Hospital_5
2025-06-05,15,Hospital_5
2025-06-06,10,Hospital_5
2025-06-07,17,Hospital_5
2025-06-08,30,Hospital_5
2025-06-09,52,Hospital_5
2025-06-10,75,Hospital_5
2025-06-11,61,Hospital_5
2025-06-12,64,Hospital_5
2025-06-13,63,Hospital_5
2025-06-14,37,Hospital_5
2025-06-15,91,Hospital_5
2025-06-16,78,Hospital_5
2025-06-17,78,Hospital_5
2025-06-18,81,Hospital_5
2025-06-19,77,Hospital_5
2025-06-20,54,Hospital_5
2025-06-21,37,Hospital_5
2025-06-22,78,Hospital_5
2025-06-23,77,Hospital_5
2025-06-24,73,Hospital_5
2025-06-25,80,Hospital_5
2025-06-26,86,Hospital_5
2025-06-27,35,Hospital_5
2025-06-28,18,Hospital_5
2025-06-29,75,Hospital_5
2025-06-30,70,Hospital_5
2025-07-01,66,Hospital_5
2025-07-02,71,Hospital_5
2025-07-03,67,Hospital_5
2025-07-04,45,Hospital_5
2025-07-05,25,Hospital_5
2025-07-06,82,Hospital_5
2025-07-07,92,Hospital_5
2025-07-08,77,Hospital_5
2025-07-09,64,Hospital_5
2025-07-10,82,Hospital_5
2025-07-11,73,Hospital_5
2025-07-12,29,Hospital_5
2025-07-13,83,Hospital_5
2025-07-14,85,Hospital_5
2025-07-15,77,Hospital_5
2025-07-16,78,Hospital_5
2025-07-17,74,Hospital_5
2025-07-18,73,Hospital_5
2025-07-19,32,Hospital_5
2025-07-20,75,Hospital_5
2025-07-21,77,Hospital_5
2025-07-22,77,Hospital_5
2025-07-23,73,Hospital_5
2025-07-24,60,Hospital_5
2025-07-25,67,Hospital_5
2025-07-26,20,Hospital_5
2025-07-27,78,Hospital_5
2025-07-28,68,Hospital_5
2025-07-29,66,Hospital_5
2025-07-30,81,Hospital_5
2025-07-31,59,Hospital_5
2025-08-01,68,Hospital_5
2025-08-02,20,Hospital_5
2025-08-03,66,Hospital_5
2025-08-04,73,Hospital_5
2025-08-05,75,Hospital_5
2025-08-06,72,Hospital_5
2025-08-07,65,Hospital_5
2025-08-08,41,Hospital_5
2025-08-09,22,Hospital_5
2025-08-10,93,Hospital_5
2025-08-11,70,Hospital_5
2025-08-12,83,Hospital_5
2025-08-13,79,Hospital_5
2025-08-14,76,Hospital_5
2025-08-15,62,Hospital_5
2025-08-16,19,Hospital_5
2025-08-17,93,Hospital_5
2025-08-18,74,Hospital_5
2025-08-19,75,Hospital_5
2025-08-20,78,Hospital_5
2025-08-21,67,Hospital_5
2025-08-22,63,Hospital_5
2025-08-23,19,Hospital_5
2025-08-24,73,Hospital_5
2025-08-25,72,Hospital_5
2025-08-26,59,Hospital_5
2025-08-27,81,Hospital_5
2025-08-28,71,Hospital_5
2025-08-29,73,Hospital_5
2025-08-30,39,Hospital_5
2025-08-31,88,Hospital_5
2025-09-01,90,Hospital_5
2025-09-02,79,Hospital_5
2025-09-03,70,Hospital_5
2025-09-04,62,Hospital_5
2025-09-05,50,Hospital_5
2025-09-06,30,Hospital_5
2025-09-07,77,Hospital_5
2025-09-08,80,Hospital_5
2025-09-09,92,Hospital_5
2025-09-10,86,Hospital_5
2025-09-11,74,Hospital_5
2025-09-12,51,Hospital_5
2025-09-13,43,Hospital_5
2025-09-14,90,Hospital_5
2025-09-15,86,Hospital_5
2025-09-16,82,Hospital_5
2025-09-17,92,Hospital_5
2025-09-18,60,Hospital_5
2025-09-19,92,Hospital_5
2025-09-20,57,Hospital_5
2025-09-21,80,Hospital_5
2025-09-22,94,Hospital_5
2025-09-23,107,Hospital_5
2025-09-24,95,Hospital_5
2025-09-25,88,Hospital_5
2025-09-26,70,Hospital_5
2025-09-27,35,Hospital_5
2025-09-28,91,Hospital_5
2025-09-29,94,Hospital_5
2025-09-30,77,Hospital_5
2025-10-01,109,Hospital_5
2025-10-02,83,Hospital_5
2025-10-03,58,Hospital_5
2025-10-04,30,Hospital_5
2025-10-05,109,Hospital_5
2025-10-06,90,Hospital_5
2025-10-07,71,Hospital_5
2025-10-08,107,Hospital_5
2025-10-09,105,Hospital_5
2025-10-10,64,Hospital_5
2025-10-11,42,Hospital_5
2025-10-12,111,Hospital_5
2025-10-13,89,Hospital_5
2025-10-14,93,Hospital_5
2025-10-15,97,Hospital_5
2025-10-16,88,Hospital_5
2025-10-17,63,Hospital_5
2025-10-18,18,Hospital_5
2025-10-19,103,Hospital_5
2025-10-20,108,Hospital_5
2025-10-21,95,Hospital_5
2025-10-22,99,Hospital_5
2025-10-23,87,Hospital_5
2025-10-24,73,Hospital_5
2025-10-25,40,Hospital_5
2025-10-26,75,Hospital_5
2025-10-27,91,Hospital_5
2025-10-28,97,Hospital_5
2025-10-29,111,Hospital_5
2025-10-30,97,Hospital_5
2025-10-31,69,Hospital_5
2025-11-01,33,Hospital_5
2025-11-02,94,Hospital_5
2025-11-03,92,Hospital_5
2025-11-04,98,Hospital_5
2025-11-05,89,Hospital_5
2025-11-06,81,Hospital_5
2025-11-07,69,Hospital_5
2025-11-08,42,Hospital_5
2025-11-09,89,Hospital_5
2025-11-10,114,Hospital_5
2025-11-11,98,Hospital_5
2025-11-12,99,Hospital_5
2025-11-13,98,Hospital_5
2025-11-14,75,Hospital_5
2025-11-15,37,Hospital_5
2025-11-16,78,Hospital_5
2025-11-17,93,Hospital_5
2025-11-18,85,Hospital_5
2025-11-19,80,Hospital_5
2025-11-20,89,Hospital_5
2025-11-21,75,Hospital_5
2025-11-22,50,Hospital_5
2025-11-23,76,Hospital_5
2025-11-24,77,Hospital_5
2025-11-25,98,Hospital_5
2025-11-26,60,Hospital_5
2025-11-27,83,Hospital_5
2025-11-28,60,Hospital_5
2025-11-29,24,Hospital_5
2025-11-30,62,Hospital_5
2025-12-01,39,Hospital_5
2025-12-02,40,Hospital_5
2025-12-03,64,Hospital_5
2025-12-04,79,Hospital_5
2025-12-05,77,Hospital_5
2025-12-06,54,Hospital_5
2025-12-07,67,Hospital_5
2025-12-08,85,Hospital_5
2025-12-09,73,Hospital_5
2025-12-10,75,Hospital_5
2025-12-11,74,Hospital_5
2025-12-12,67,Hospital_5
2025-12-13,32,Hospital_5
2025-12-14,74,Hospital_5
2025-12-15,94,Hospital_5
2025-12-16,98,Hospital_5
2025-12-17,101,Hospital_5
2025-12-18,71,Hospital_5
2025-12-19,59,Hospital_5
2025-12-20,30,Hospital_5
2025-12-21,94,Hospital_5
2025-12-22,87,Hospital_5
2025-12-23,76,Hospital_5
2025-12-24,81,Hospital_5
2025-12-25,49,Hospital_5
2025-12-26,65,Hospital_5
2025-12-27,37,Hospital_5
2025-12-28,78,Hospital_5
2025-12-29,65,Hospital_5
2025-12-30,58,Hospital_5
2025-12-31,80,Hospital_5
2026-01-01,25,Hospital_5
2026-01-02,40,Hospital_5
2026-01-03,24,Hospital_5
2026-01-04,74,Hospital_5
2026-01-05,99,Hospital_5
2026-01-06,71,Hospital_5
2026-01-07,116,Hospital_5
2026-01-08,83,Hospital_5
2026-01-09,94,Hospital_5
2026-01-10,25,Hospital_5
2026-01-11,81,Hospital_5
2026-01-12,87,Hospital_5
2026-01-13,82,Hospital_5
2026-01-14,115,Hospital_5
2026-01-15,93,Hospital_5
2026-01-16,93,Hospital_5
2026-01-17,35,Hospital_5
2026-01-18,81,Hospital_5
2026-01-19,96,Hospital_5
2026-01-20,105,Hospital_5
2026-01-21,128,Hospital_5
2026-01-22,90,Hospital_5
2026-01-23,89,Hospital_5
2026-01-24,41,Hospital_5
2026-01-25,97,Hospital_5
2026-01-26,101,Hospital_5
2026-01-27,91,Hospital_5
2026-01-28,77,Hospital_5
2026-01-29,100,Hospital_5
2026-01-30,73,Hospital_5
2026-01-31,39,Hospital_5
2026-02-01,90,Hospital_5
2026-02-02,100,Hospital_5
2026-02-03,86,Hospital_5
2026-02-04,84,Hospital_5
2026-02-05,88,Hospital_5
2026-02-06,81,Hospital_5
2026-02-07,65,Hospital_5
2026-02-08,112,Hospital_5
2026-02-09,86,Hospital_5
2026-02-10,118,Hospital_5
2026-02-11,108,Hospital_5
2026-02-12,109,Hospital_5
2026-02-13,98,Hospital_5
2026-02-14,31,Hospital_5
2026-02-15,125,Hospital_5
2026-02-16,104,Hospital_5
2026-02-17,102,Hospital_5
2026-02-18,84,Hospital_5
2026-02-19,74,Hospital_5
2026-02-20,88,Hospital_5
2026-02-21,54,Hospital_5
2026-02-22,73,Hospital_5
2026-02-23,98,Hospital_5
2026-02-24,79,Hospital_5
2026-02-25,94,Hospital_5
2026-02-26,83,Hospital_5
2026-02-27,75,Hospital_5
2026-02-28,27,Hospital_5
2026-03-01,45,Hospital_5
2026-03-02,61,Hospital_5
2026-03-03,61,Hospital_5
2026-03-04,67,Hospital_5
2026-03-05,78,Hospital_5
2026-03-06,48,Hospital_5
2026-03-07,33,Hospital_5
2026-03-08,95,Hospital_5
2026-03-09,71,Hospital_5
2026-03-10,74,Hospital_5
2026-03-11,90,Hospital_5
2026-03-12,72,Hospital_5
2026-03-13,75,Hospital_5
2026-03-14,44,Hospital_5
2026-03-15,71,Hospital_5
2026-03-16,72,Hospital_5
2026-03-17,83,Hospital_5
2026-03-18,65,Hospital_5
2026-03-19,22,Hospital_5
2026-03-20,27,Hospital_5
2026-03-21,32,Hospital_5
2026-03-22,43,Hospital_5
2026-03-23,80,Hospital_5
2026-03-24,92,Hospital_5
2026-03-25,93,Hospital_5
2026-03-26,98,Hospital_5
2026-03-27,59,Hospital_5
2026-03-28,34,Hospital_5
2026-03-29,99,Hospital_5
2026-03-30,96,Hospital_5
2026-03-31,94,Hospital_5
2026-04-01,113,Hospital_5
2026-04-02,100,Hospital_5
2026-04-03,64,Hospital_5
2026-04-04,42,Hospital_5
2026-04-05,107,Hospital_5
2026-04-06,94,Hospital_5
2026-04-07,104,Hospital_5
2026-04-08,96,Hospital_5
2026-04-09,91,Hospital_5
2026-04-10,69,Hospital_5
2026-04-11,31,Hospital_5
2026-04-12,105,Hospital_5
2026-04-13,88,Hospital_5
2026-04-14,100,Hospital_5
2026-04-15,100,Hospital_5
2026-04-16,106,Hospital_5
2026-04-17,80,Hospital_5
2026-04-18,31,Hospital_5
2026-04-19,102,Hospital_5
2026-04-20,91,Hospital_5
2026-04-21,95,Hospital_5
2026-04-22,101,Hospital_5
2026-04-23,97,Hospital_5
2026-04-24,74,Hospital_5
2026-04-25,33,Hospital_5
2026-04-26,108,Hospital_5
2026-04-27,99,Hospital_5
2026-04-28,87,Hospital_5
2026-04-29,86,Hospital_5
2026-04-30,100,Hospital_5
2026-05-01,71,Hospital_5
2026-05-02,31,Hospital_5
2026-05-03,93,Hospital_5
2026-05-04,92,Hospital_5
2026-05-05,85,Hospital_5
2026-05-06,87,Hospital_5
2026-05-07,95,Hospital_5
2026-05-08,85,Hospital_5
2026-05-09,38,Hospital_5
2026-05-10,93,Hospital_5
2026-05-11,121,Hospital_5
2026-05-12,99,Hospital_5
2026-05-13,107,Hospital_5
2026-05-14,114,Hospital_5
2026-05-15,80,Hospital_5
2026-05-16,38,Hospital_5
2026-05-17,130,Hospital_5
2026-05-18,102,Hospital_5
2026-05-19,118,Hospital_5
2026-05-20,115,Hospital_5
2026-05-21,120,Hospital_5
2026-05-22,96,Hospital_5
2026-05-23,40,Hospital_5
2026-05-24,90,Hospital_5
2026-05-25,87,Hospital_5
2026-05-26,40,Hospital_5
2026-05-27,22,Hospital_5
2026-05-28,43,Hospital_5
2026-05-29,34,Hospital_5
2026-05-30,42,Hospital_5
2026-05-31,85,Hospital_5
2026-06-01,96,Hospital_5
2026-06-02,80,Hospital_5
2026-06-03,94,Hospital_5
2026-06-04,109,Hospital_5
2026-06-05,76,Hospital_5
2026-06-06,49,Hospital_5
2026-06-07,96,Hospital_5
2026-06-08,87,Hospital_5
2026-06-09,110,Hospital_5
2026-06-10,128,Hospital_5
2026-06-11,114,Hospital_5
2026-06-12,86,Hospital_5
2026-06-13,38,Hospital_5
2026-06-14,86,Hospital_5
2026-06-15,69,Hospital_5
2026-06-16,128,Hospital_5
2026-06-17,109,Hospital_5
2026-06-18,111,Hospital_5
2026-06-19,85,Hospital_5
2026-06-20,47,Hospital_5
2026-06-21,114,Hospital_5
2026-06-22,109,Hospital_5
2026-06-23,106,Hospital_5
2026-06-24,109,Hospital_5
2026-06-25,105,Hospital_5
2026-06-26,72,Hospital_5
2026-06-27,39,Hospital_5
2026-06-28,94,Hospital_5
2026-06-29,112,Hospital_5
2026-06-30,101,Hospital_5
2023-09-01,29,Hospital_6
2023-09-02,16,Hospital_6
2023-09-03,9,Hospital_6
2023-09-04,23,Hospital_6
2023-09-05,17,Hospital_6
2023-09-06,31,Hospital_6
2023-09-07,21,Hospital_6
2023-09-08,29,Hospital_6
2023-09-09,11,Hospital_6
2023-09-10,8,Hospital_6
2023-09-11,22,Hospital_6
2023-09-12,23,Hospital_6
2023-09-13,24,Hospital_6
2023-09-14,22,Hospital_6
2023-09-15,23,Hospital_6
2023-09-16,23,Hospital_6
2023-09-17,14,Hospital_6
2023-09-18,34,Hospital_6
2023-09-19,36,Hospital_6
2023-09-20,21,Hospital_6
2023-09-21,15,Hospital_6
2023-09-22,31,Hospital_6
2023-09-23,21,Hospital_6
2023-09-24,12,Hospital_6
2023-09-25,23,Hospital_6
2023-09-26,31,Hospital_6
2023-09-27,20,Hospital_6
2023-09-28,20,Hospital_6
2023-09-29,13,Hospital_6
2023-09-30,18,Hospital_6
2023-10-01,12,Hospital_6
2023-10-02,27,Hospital_6
2023-10-03,28,Hospital_6
2023-10-04,25,Hospital_6
2023-10-05,22,Hospital_6
2023-10-06,37,Hospital_6
2023-10-07,22,Hospital_6
2023-10-08,21,Hospital_6
2023-10-09,29,Hospital_6
2023-10-10,28,Hospital_6
2023-10-11,32,Hospital_6
2023-10-12,29,Hospital_6
2023-10-13,19,Hospital_6
2023-10-14,24,Hospital_6
2023-10-15,10,Hospital_6
2023-10-16,33,Hospital_6
2023-10-17,27,Hospital_6
2023-10-18,31,Hospital_6
2023-10-19,30,Hospital_6
2023-10-20,26,Hospital_6
2023-10-21,21,Hospital_6
2023-10-22,11,Hospital_6
2023-10-23,37,Hospital_6
2023-10-24,32,Hospital_6
2023-10-25,29,Hospital_6
2023-10-26,34,Hospital_6
2023-10-27,32,Hospital_6
2023-10-28,25,Hospital_6
2023-10-29,15,Hospital_6
2023-10-30,31,Hospital_6
2023-10-31,28,Hospital_6
2023-11-01,24,Hospital_6
2023-11-02,20,Hospital_6
2023-11-03,22,Hospital_6
